CIP13;NOM COURT;PRODUIT;Code EphMRA;Classe EphMRA;"Code
ATC";"Classe
ATC";"Code
ATC 2";"Libellé
ATC 2";Base de remboursement 2016-01;"Nombre de boites remboursées 
2016-01";"Montant remboursé 
2016-01";Base de remboursement 2016-02;"Nombre de boites remboursées 
2016-02";"Montant remboursé 
2016-02";Base de remboursement 2016-03;"Nombre de boites remboursées 
2016-03";"Montant remboursé 
2016-03";Base de remboursement 2016-04;"Nombre de boites remboursées 
2016-04";"Montant remboursé 
2016-04"
3400921677447;ALLOPURINOL RATIOPHARM 100 MG CPR 28;ALLOPURINOL RATIOPHARM;M04A;ANTIGOUTTEUX;M04AA01;ALLOPURINOL;M04;ANTIGOUTTEUX;2 €;2;2 €;4 €;3;4 €;724 €;618;569 €;2 985 €;2 590;2 345 €
3400921678918;ALLOPURINOL RATIOPHARM 200 MG CPR 28;ALLOPURINOL RATIOPHARM;M04A;ANTIGOUTTEUX;M04AA01;ALLOPURINOL;M04;ANTIGOUTTEUX;0 €;0;0 €;8 €;3;7 €;954 €;581;746 €;4 255 €;2 621;3 303 €
3400921680058;ALLOPURINOL RATIOPHARM 300 MG CPR 28;ALLOPURINOL RATIOPHARM;M04A;ANTIGOUTTEUX;M04AA01;ALLOPURINOL;M04;ANTIGOUTTEUX;4 €;2;3 €;0 €;0;0 €;437 €;207;345 €;1 778 €;874;1 385 €
3400921686951;ATENOLOL ZENTIVA 50 MG CPR SEC 30;ATENOLOL ZENTIVA;C07A;BETABLOQUANTS NON ASSOCIES;C07AB03;ATENOLOL;C07;BETABLOQUANTS;55 649 €;17 714;48 714 €;58 628 €;18 960;51 311 €;68 920 €;22 455;60 278 €;68 637 €;22 370;60 104 €
3400921687262;ATENOLOL ZENTIVA 50 MG CPR SEC 90;ATENOLOL ZENTIVA;C07A;BETABLOQUANTS NON ASSOCIES;C07AB03;ATENOLOL;C07;BETABLOQUANTS;33 519 €;4 104;28 246 €;35 438 €;4 422;29 808 €;45 810 €;5 727;38 552 €;44 350 €;5 519;37 557 €
3400921687491;ALFUZOSINE ISOMED LP 10 MG CPR 30;ALFUZOSINE ISOMED;G04C2;ALPHA-BLOQUANTS POUR L'HYPERTROPHIE BENIGNE DE LA PROSTATE;G04CA01;ALFUZOSINE;G04;MEDICAMENTS UROLOGIQUES;12 €;1;4 €;52 €;3;-4 €;12 €;1;4 €;12 €;1;4 €
3400921687552;TASIGNA 200 MG GELULE 28;TASIGNA;L01H;ANTINEOPLASIQUES INHIBITEURS DE PROTEINE KINASE;L01XE08;NILOTINIB;L01;ANTINEOPLASIQUES;361 867 €;324;361 867 €;365 384 €;335;365 384 €;380 650 €;353;380 650 €;352 689 €;324;352 689 €
3400921687613;TASIGNA 200 MG GELULE 112;TASIGNA;L01H;ANTINEOPLASIQUES INHIBITEURS DE PROTEINE KINASE;L01XE08;NILOTINIB;L01;ANTINEOPLASIQUES;1 476 480 €;358;1 476 480 €;1 485 470 €;365;1 481 643 €;1 590 845 €;389;1 575 539 €;1 536 673 €;376;1 529 019 €
3400921687781;OMNITROPE 15 MG/1,5 ML SOL INJ CARTOUCHE 1/1,5 ML;OMNITROPE;H04C;HORMONES DE CROISSANCE;H01AC01;SOMATROPINE;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;408 346 €;988;408 346 €;414 483 €;995;413 702 €;475 390 €;1 132;473 437 €;473 173 €;1 121;468 486 €
3400921687842;OMNITROPE 15 MG/1,5 ML SOL INJ CARTOUCHE 5/1,5 ML;OMNITROPE;H04C;HORMONES DE CROISSANCE;H01AC01;SOMATROPINE;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;755 782 €;386;755 782 €;786 889 €;398;786 889 €;796 525 €;410;796 525 €;825 815 €;418;825 815 €
3400921687903;OMNITROPE 15 MG/1,5 ML SOL INJ CARTOUCHE 10/1,5 ML;OMNITROPE;H04C;HORMONES DE CROISSANCE;H01AC01;SOMATROPINE;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;328 417 €;87;328 417 €;370 792 €;97;370 792 €;381 386 €;99;381 386 €;310 759 €;87;310 759 €
3400921689273;PERINDOPRIL EVOLUGEN 2 MG CPR 30;PERINDOPRIL EVOLUGEN;C09A;INHIBITEURS DE L'ENZYME DE CONVERSION NON ASSOCIES;C09AA04;PERINDOPRIL;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;4 531 €;673;4 102 €;4 523 €;676;4 043 €;4 910 €;735;4 348 €;4 897 €;733;4 370 €
3400921689914;EBASTINE TEVA 10 MG CPR DISP 30;EBASTINE TEVA;R06A;ANTIHISTAMINIQUES SYSTEMIQUES;R06AX22;EBASTINE;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;424 094 €;88 759;147 557 €;434 892 €;91 799;149 238 €;499 668 €;105 560;170 435 €;636 357 €;134 425;213 974 €
3400921690682;PERINDOPRIL EVOLUGEN 4 MG CPR SEC 30;PERINDOPRIL EVOLUGEN;C09A;INHIBITEURS DE L'ENZYME DE CONVERSION NON ASSOCIES;C09AA04;PERINDOPRIL;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;6 923 €;1 022;6 078 €;6 940 €;1 036;6 105 €;7 708 €;1 156;6 760 €;7 670 €;1 139;6 736 €
3400921691115;OLANZAPINE BLUEFISH 5 MG CPR DISP 28;OLANZAPINE BLUEFISH;N05A1;ANTIPSYCHOTIQUES ATYPIQUES;N05AH03;OLANZAPINE;N05;PSYCHOLEPTIQUES;424 €;17;318 €;353 €;14;233 €;470 €;20;388 €;350 €;15;237 €
3400921691924;RIZATRIPTAN EG 5 MG CPR 12;RIZATRIPTAN EG;N02C1;TRIPTANS ANTIMIGRAINEUX;N02CC04;RIZATRIPTAN;N02;ANALGESIQUES;2 565 €;118;1 704 €;3 002 €;139;2 033 €;2 861 €;139;1 952 €;2 982 €;142;2 004 €
3400921692525;RIZATRIPTAN EG 10 MG CPR 12;RIZATRIPTAN EG;N02C1;TRIPTANS ANTIMIGRAINEUX;N02CC04;RIZATRIPTAN;N02;ANALGESIQUES;19 592 €;936;13 009 €;19 356 €;923;12 201 €;21 828 €;1 033;14 190 €;20 424 €;989;13 718 €
3400921693065;RIZATRIPTAN EG 10 MG CPR DISP 6;RIZATRIPTAN EG;N02C1;TRIPTANS ANTIMIGRAINEUX;N02CC04;RIZATRIPTAN;N02;ANALGESIQUES;519 €;50;351 €;466 €;46;316 €;557 €;55;370 €;436 €;42;304 €
3400921693126;RIZATRIPTAN EG 10 MG CPR DISP 12;RIZATRIPTAN EG;N02C1;TRIPTANS ANTIMIGRAINEUX;N02CC04;RIZATRIPTAN;N02;ANALGESIQUES;6 704 €;314;4 555 €;6 615 €;311;4 458 €;6 570 €;314;4 481 €;6 228 €;291;4 298 €
3400921693416;OLANZAPINE BLUEFISH 10 MG CPR DISP 28;OLANZAPINE BLUEFISH;N05A1;ANTIPSYCHOTIQUES ATYPIQUES;N05AH03;OLANZAPINE;N05;PSYCHOLEPTIQUES;2 438 €;53;1 879 €;1 610 €;34;1 231 €;2 132 €;45;1 527 €;1 595 €;37;1 221 €
3400921694017;PERINDOPRIL EVOLUGEN 8 MG CPR 30;PERINDOPRIL EVOLUGEN;C09A;INHIBITEURS DE L'ENZYME DE CONVERSION NON ASSOCIES;C09AA04;PERINDOPRIL;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;2 782 €;408;2 485 €;2 722 €;401;2 464 €;3 225 €;474;2 894 €;3 155 €;469;2 811 €
3400921694994;ATENOLOL ZENTIVA 100 MG CPR SEC 30;ATENOLOL ZENTIVA;C07A;BETABLOQUANTS NON ASSOCIES;C07AB03;ATENOLOL;C07;BETABLOQUANTS;41 715 €;7 187;36 514 €;44 624 €;7 799;38 991 €;51 436 €;9 023;44 982 €;51 004 €;8 996;44 714 €
3400921695137;ATENOLOL ZENTIVA 100 MG CPR SEC 90;ATENOLOL ZENTIVA;C07A;BETABLOQUANTS NON ASSOCIES;C07AB03;ATENOLOL;C07;BETABLOQUANTS;29 496 €;1 915;24 392 €;30 106 €;1 963;25 036 €;38 796 €;2 553;32 467 €;38 340 €;2 524;31 814 €
3400921695656;RIBAVIRINE MYLAN 200 MG CPR 28;RIBAVIRINE MYLAN;J05B1;MEDICAMENTS CONTRE L'HEPATITE VIRALE;J05AB04;RIBAVIRINE;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;3 284 €;49;3 016 €;4 499 €;76;4 131 €;3 530 €;63;3 052 €;2 435 €;44;2 153 €
3400921695717;RIBAVIRINE MYLAN 200 MG CPR 42;RIBAVIRINE MYLAN;J05B1;MEDICAMENTS CONTRE L'HEPATITE VIRALE;J05AB04;RIBAVIRINE;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;2 359 €;28;1 859 €;3 090 €;37;2 841 €;2 032 €;23;2 032 €;3 088 €;31;3 007 €
3400921702903;MENVEO PDRE SOL INJ FL 1;MENVEO;J07D2;VACCINS ANTIMENINGOCOCCIQUES;J07AH07;MENINGOCOQUE C, ANTIGENES POLYSACCHARIDIQUES CONJUGUES;J07;VACCINS;51 281 €;950;35 276 €;54 086 €;999;37 994 €;56 235 €;1 030;39 422 €;51 233 €;969;35 802 €
3400921703214;VALSARTAN ALTER 80 MG CPR 30;VALSARTAN ALTER;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA03;VALSARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;19 €;3;15 €;25 €;4;19 €;19 €;3;15 €;25 €;4;21 €
3400921703504;VALSARTAN ALTER 80 MG CPR 90;VALSARTAN ALTER;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA03;VALSARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;94 €;5;68 €;19 €;1;12 €;37 €;2;31 €;0 €;0;0 €
3400921704044;VALSARTAN ALTER 160 MG CPR 30;VALSARTAN ALTER;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA03;VALSARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;71 €;11;60 €;25 €;3;17 €;51 €;8;44 €;25 €;4;19 €
3400921704334;VALSARTAN ALTER 160 MG CPR 90;VALSARTAN ALTER;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA03;VALSARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;168 €;8;122 €;75 €;3;48 €;19 €;1;12 €;0 €;0;0 €
3400921708707;DONEPEZIL KRKA 5 MG CPR 28;DONEPEZIL KRKA;N07D1;MEDICAMENTS CONTRE LA MALADIE D'ALZHEIMER, INHIBITEURS DE LA CHOLINESTERASE;N06DA02;DONEPEZIL;N06;PSYCHOANALEPTIQUES;688 €;25;595 €;908 €;33;814 €;908 €;32;721 €;1 196 €;43;1 079 €
3400921709247;DONEPEZIL KRKA 10 MG CPR 28;DONEPEZIL KRKA;N07D1;MEDICAMENTS CONTRE LA MALADIE D'ALZHEIMER, INHIBITEURS DE LA CHOLINESTERASE;N06DA02;DONEPEZIL;N06;PSYCHOANALEPTIQUES;2 286 €;79;1 888 €;2 531 €;88;2 040 €;3 190 €;112;2 629 €;3 553 €;130;2 883 €
3400921709476;OVITRELLE 250 MCG/0,5 ML SOL INJ STYLO 1/0,5 ML;OVITRELLE;G03G;GONADOTROPHINES, AUTRES STIMULANTS DE L'OVULATION INCLUS;G03GA08;CHORIOGONADOTROPINE ALFA;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;604 998 €;18 352;599 961 €;633 465 €;19 173;628 327 €;673 757 €;20 426;669 027 €;609 856 €;18 534;605 111 €
3400921716801;PEGASYS 135 MCG SOL INJ STYLO 1/0,5 ML;PEGASYS;J05B1;MEDICAMENTS CONTRE L'HEPATITE VIRALE;L03AB11;PEGINTERFERON ALFA-2A;L03;IMMUNOSTIMULANTS;12 785 €;79;12 299 €;10 837 €;65;10 107 €;11 809 €;73;11 031 €;10 003 €;69;10 003 €
3400921716979;PEGASYS 135 MCG SOL INJ STYLO 4/0,5 ML;PEGASYS;J05B1;MEDICAMENTS CONTRE L'HEPATITE VIRALE;L03AB11;PEGINTERFERON ALFA-2A;L03;IMMUNOSTIMULANTS;78 889 €;139;75 482 €;73 943 €;133;69 904 €;91 510 €;161;87 735 €;79 988 €;142;76 749 €
3400921717341;PEGASYS 180 MCG SOL INJ STYLO 1/0,5 ML;PEGASYS;J05B1;MEDICAMENTS CONTRE L'HEPATITE VIRALE;L03AB11;PEGINTERFERON ALFA-2A;L03;IMMUNOSTIMULANTS;3 989 €;25;3 989 €;5 800 €;35;5 341 €;5 424 €;34;5 424 €;6 597 €;40;5 804 €
3400921717631;RISEDRONATE ARROW 35 MG CPR 4;RISEDRONATE ARROW;M05B3;DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES;M05BA07;RISEDRONIQUE ACIDE;M05;MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX;0 €;0;0 €;31 €;2;25 €;15 €;1;10 €;0 €;0;0 €
3400921718171;PEGASYS 180 MCG SOL INJ STYLO 4/0,5 ML;PEGASYS;J05B1;MEDICAMENTS CONTRE L'HEPATITE VIRALE;L03AB11;PEGINTERFERON ALFA-2A;L03;IMMUNOSTIMULANTS;132 282 €;210;104 233 €;129 821 €;205;96 538 €;148 804 €;235;98 315 €;133 495 €;211;95 222 €
3400921718812;CANDESARTAN ACTAVIS 4 MG CPR SEC 30;CANDESARTAN ACTAVIS;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA06;CANDESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;18 198 €;2 696;15 397 €;18 472 €;2 755;15 574 €;19 709 €;2 953;16 676 €;19 356 €;2 881;16 310 €
3400921719123;CANDESARTAN ACTAVIS 4 MG CPR SEC 90;CANDESARTAN ACTAVIS;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA06;CANDESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;13 612 €;712;10 481 €;14 398 €;761;11 209 €;16 861 €;896;13 071 €;14 808 €;787;11 525 €
3400921719642;CANDESARTAN ACTAVIS 8 MG CPR SEC 30;CANDESARTAN ACTAVIS;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA06;CANDESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;33 332 €;4 951;27 956 €;33 961 €;5 069;28 539 €;37 859 €;5 644;31 841 €;38 211 €;5 713;32 190 €
3400921719932;CANDESARTAN ACTAVIS 8 MG CPR SEC 90;CANDESARTAN ACTAVIS;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA06;CANDESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;38 382 €;1 953;29 745 €;39 324 €;1 992;30 186 €;44 580 €;2 265;34 696 €;43 106 €;2 201;33 118 €
3400921720471;CANDESARTAN ACTAVIS 16 MG CPR SEC 30;CANDESARTAN ACTAVIS;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA06;CANDESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;23 894 €;3 503;20 374 €;25 360 €;3 748;21 593 €;27 532 €;4 095;23 551 €;26 926 €;3 994;22 987 €
3400921720822;CANDESARTAN ACTAVIS 16 MG CPR SEC 90;CANDESARTAN ACTAVIS;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA06;CANDESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;25 888 €;1 306;20 798 €;26 101 €;1 325;20 811 €;31 174 €;1 611;24 887 €;27 084 €;1 381;21 758 €
3400921721362;CANDESARTAN ACTAVIS 32 MG CPR SEC 30;CANDESARTAN ACTAVIS;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA06;CANDESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;5 016 €;735;4 386 €;5 248 €;777;4 569 €;5 889 €;872;5 069 €;5 692 €;845;4 919 €
3400921721942;CITALOPRAM BLUEFISH 20 MG CPR SEC 30;CITALOPRAM BLUEFISH;N06A4;ANTIDEPRESSEURS INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE (SSRI);N06AB04;CITALOPRAM;N06;PSYCHOANALEPTIQUES;237 €;32;181 €;151 €;22;120 €;206 €;28;163 €;123 €;18;99 €
3400921722192;LISINOPRIL/HYDROCHLOROTHIAZIDE ZYDUS 20 MG/12,5 MG CPR SEC 30;LISINOPRIL/HYDROCHLOROTHIAZIDE ZYDUS;C09B1;ASSOCIATIONS IEC ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES (C3);C09BA03;LISINOPRIL ET DIURETIQUES;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;11 €;2;7 €;17 €;3;13 €;0 €;0;0 €;6 €;1;4 €
3400921722253;LISINOPRIL/HYDROCHLOROTHIAZIDE ZYDUS 20 MG/12,5 MG CPR SEC 90;LISINOPRIL/HYDROCHLOROTHIAZIDE ZYDUS;C09B1;ASSOCIATIONS IEC ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES (C3);C09BA03;LISINOPRIL ET DIURETIQUES;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;16 €;1;10 €;16 €;1;16 €;33 €;2;27 €;64 €;3;47 €
3400921722314;LATANOPROST BIOGARAN 0,005 % COLLYRE FL 1/2,5 ML;LATANOPROST BIOGARAN;S01E2;MYOTIQUES ET ANTIGLAUCOMATEUX A USAGE TOPIQUE;S01EE01;LATANOPROST;S01;MEDICAMENTS OPHTALMOLOGIQUES;73 960 €;12 283;53 285 €;74 481 €;12 513;53 924 €;79 188 €;13 343;57 227 €;72 071 €;12 107;52 137 €
3400921723953;CANDESARTAN/HYDROCHLOROTHIAZIDE ACTAVIS 8 MG/12,5 MG CPR 30;CANDESARTAN/HYDROCHLOROTHIAZIDE ACTAVIS;C09D1;ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES;C09DA06;CANDESARTAN ET DIURETIQUES;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;10 905 €;1 626;8 853 €;11 257 €;1 688;9 004 €;12 145 €;1 828;9 804 €;12 031 €;1 804;9 674 €
3400921724325;CANDESARTAN/HYDROCHLOROTHIAZIDE ACTAVIS 8 MG/12,5 MG CPR 90;CANDESARTAN/HYDROCHLOROTHIAZIDE ACTAVIS;C09D1;ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES;C09DA06;CANDESARTAN ET DIURETIQUES;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;14 188 €;728;10 671 €;14 923 €;759;11 301 €;16 395 €;830;12 227 €;16 543 €;854;12 495 €
3400921724783;CANDESARTAN/HYDROCHLOROTHIAZIDE ACTAVIS 16 MG/12,5 MG CPR 30;CANDESARTAN/HYDROCHLOROTHIAZIDE ACTAVIS;C09D1;ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES;C09DA06;CANDESARTAN ET DIURETIQUES;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;22 943 €;3 406;19 181 €;23 488 €;3 499;19 531 €;25 540 €;3 815;21 340 €;24 385 €;3 649;20 282 €
3400921725094;CANDESARTAN/HYDROCHLOROTHIAZIDE ACTAVIS 16 MG/12,5 MG CPR 90;CANDESARTAN/HYDROCHLOROTHIAZIDE ACTAVIS;C09D1;ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES;C09DA06;CANDESARTAN ET DIURETIQUES;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;31 593 €;1 598;24 669 €;32 765 €;1 676;25 669 €;38 938 €;1 986;30 536 €;38 279 €;1 946;29 810 €
3400921725384;XGEVA 120 MG SOL INJ FL 1;XGEVA;M05B4;DIPHOSPHONATES POUR LES TROUBLES DU CALCIUM TUMEUR DEPENDANTS;M05BX04;DENOSUMAB;M05;MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX;5 401 387 €;16 185;5 394 785 €;5 547 528 €;16 644;5 538 097 €;5 991 913 €;17 997;5 982 796 €;5 517 373 €;16 598;5 507 628 €
3400921728118;CANDESARTAN/HYDROCHLOROTHIAZIDE ARROW 8 MG/12,5 MG CPR 30;CANDESARTAN/HYDROCHLOROTHIAZIDE ARROW;C09D1;ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES;C09DA06;CANDESARTAN ET DIURETIQUES;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;45 €;6;31 €;36 €;5;28 €;10 €;1;10 €;6 €;1;4 €
3400921728408;CANDESARTAN/HYDROCHLOROTHIAZIDE ARROW 8 MG/12,5 MG CPR 90;CANDESARTAN/HYDROCHLOROTHIAZIDE ARROW;C09D1;ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES;C09DA06;CANDESARTAN ET DIURETIQUES;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;19 €;1;12 €;37 €;2;24 €;56 €;3;43 €;19 €;1;19 €
3400921729177;CANDESARTAN/HYDROCHLOROTHIAZIDE ARROW 16 MG/12,5 MG CPR 30;CANDESARTAN/HYDROCHLOROTHIAZIDE ARROW;C09D1;ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES;C09DA06;CANDESARTAN ET DIURETIQUES;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;32 €;5;27 €;19 €;3;17 €;40 €;6;30 €;25 €;4;25 €
3400921729696;CANDESARTAN/HYDROCHLOROTHIAZIDE ARROW 16 MG/12,5 MG CPR 90;CANDESARTAN/HYDROCHLOROTHIAZIDE ARROW;C09D1;ASSOCIATIONS ANTAGONISTES DE L'ANGIOTENSINE II ET ANTIHYPERTENSEURS (C2) ET/OU DIURETIQUES;C09DA06;CANDESARTAN ET DIURETIQUES;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;94 €;5;68 €;112 €;6;79 €;168 €;8;127 €;130 €;7;100 €
3400921738681;CANDESARTAN BIOGARAN 32 MG CPR SEC 30;CANDESARTAN BIOGARAN;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA06;CANDESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;26 840 €;3 985;23 202 €;27 996 €;4 184;24 172 €;30 030 €;4 465;25 907 €;29 444 €;4 383;25 398 €
3400921739404;CANDESARTAN ZYDUS 32 MG CPR SEC 30;CANDESARTAN ZYDUS;C09C;ANTAGONISTES DE L'ANGIOTENSINE II NON ASSOCIES;C09CA06;CANDESARTAN;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;1 064 €;159;919 €;999 €;149;872 €;935 €;143;828 €;948 €;141;814 €
3400921740233;ATORVASTATINE BGR 10 MG CPR 30;ATORVASTATINE BGR;C10A1;STATINES (INHIBITEURS DE LA HMG-CoA REDUCTASE);C10AA05;ATORVASTATINE;C10;AGENTS MODIFIANT LES LIPIDES;687 753 €;79 754;597 748 €;698 690 €;81 556;606 263 €;736 422 €;88 743;639 967 €;600 853 €;84 389;521 922 €
3400921740813;ATORVASTATINE BGR 10 MG CPR 90;ATORVASTATINE BGR;C10A1;STATINES (INHIBITEURS DE LA HMG-CoA REDUCTASE);C10AA05;ATORVASTATINE;C10;AGENTS MODIFIANT LES LIPIDES;1 065 151 €;42 386;859 918 €;1 074 117 €;42 905;865 916 €;1 190 355 €;49 173;963 017 €;938 158 €;45 146;756 553 €
3400921741292;ATORVASTATINE BGR 20 MG CPR 30;ATORVASTATINE BGR;C10A1;STATINES (INHIBITEURS DE LA HMG-CoA REDUCTASE);C10AA05;ATORVASTATINE;C10;AGENTS MODIFIANT LES LIPIDES;312 101 €;36 124;279 901 €;321 056 €;37 328;287 168 €;338 159 €;40 615;302 708 €;275 974 €;38 607;246 851 €
3400921741704;ATORVASTATINE BGR 20 MG CPR 90;ATORVASTATINE BGR;C10A1;STATINES (INHIBITEURS DE LA HMG-CoA REDUCTASE);C10AA05;ATORVASTATINE;C10;AGENTS MODIFIANT LES LIPIDES;449 671 €;17 813;380 991 €;444 565 €;17 710;375 789 €;491 401 €;20 234;416 967 €;390 068 €;18 753;330 711 €
3400921742183;ATORVASTATINE BGR 40 MG CPR 30;ATORVASTATINE BGR;C10A1;STATINES (INHIBITEURS DE LA HMG-CoA REDUCTASE);C10AA05;ATORVASTATINE;C10;AGENTS MODIFIANT LES LIPIDES;333 351 €;38 437;309 511 €;345 399 €;39 968;320 770 €;360 888 €;43 215;335 225 €;295 866 €;41 234;274 272 €
3400921742763;ATORVASTATINE BGR 40 MG CPR 90;ATORVASTATINE BGR;C10A1;STATINES (INHIBITEURS DE LA HMG-CoA REDUCTASE);C10AA05;ATORVASTATINE;C10;AGENTS MODIFIANT LES LIPIDES;356 025 €;14 070;322 447 €;364 863 €;14 459;330 606 €;403 793 €;16 584;365 997 €;319 721 €;15 270;290 119 €
3400921743364;ATORVASTATINE BGR 80 MG CPR 30;ATORVASTATINE BGR;C10A1;STATINES (INHIBITEURS DE LA HMG-CoA REDUCTASE);C10AA05;ATORVASTATINE;C10;AGENTS MODIFIANT LES LIPIDES;127 271 €;14 519;119 134 €;132 346 €;15 150;123 670 €;138 709 €;16 420;129 439 €;118 698 €;16 322;110 603 €
3400921743883;ATORVASTATINE BGR 80 MG CPR 90;ATORVASTATINE BGR;C10A1;STATINES (INHIBITEURS DE LA HMG-CoA REDUCTASE);C10AA05;ATORVASTATINE;C10;AGENTS MODIFIANT LES LIPIDES;118 369 €;4 659;110 477 €;119 735 €;4 730;111 302 €;136 094 €;5 536;127 917 €;107 752 €;5 143;100 561 €
3400921748857;DESLORATADINE ZENTIVA 5 MG CPR 15;DESLORATADINE ZENTIVA;R06A;ANTIHISTAMINIQUES SYSTEMIQUES;R06AX27;DESLORATADINE;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;38 016 €;17 300;12 715 €;37 800 €;17 445;12 542 €;39 792 €;18 321;13 169 €;39 558 €;18 148;13 115 €
